Year,City,Total population,Under 5 years,Percent Under 5 years,5 to 9 years,Percent 5 to 9 years,10 to 14 years,Percent 10 to 14 years,15 to 19 years,Percent 15 to 19 years,20 to 24 years,Percent 20 to 24 years,25 to 34 years,Percent 25 to 34 years,35 to 44 years,Percent 35 to 44 years,45 to 54 years,Percent 45 to 54 years,55 to 59 years,Percent 55 to 59 years,60 to 64 years,Percent 60 to 64 years,65 to 74 years,Percent 65 to 74 years,75 to 84 years,Percent 75 to 84 years,85 years and over,Percent 85 years and over
2018,Newport Beach,"85,315","3,017",3.50%,"2,827",3.30%,"3,997",4.70%,"3,717",4.40%,"4,807",5.60%,"12,677",14.90%,"9,074",10.60%,"12,536",14.70%,"6,321",7.40%,"6,101",7.20%,"11,333",13.30%,"5,585",6.50%,"3,323",3.90%
2018,Norwalk,"105,125","8,489",8.10%,"6,282",6.00%,"6,287",6.00%,"6,129",5.80%,"6,524",6.20%,"17,747",16.90%,"13,866",13.20%,"12,623",12.00%,"7,026",6.70%,"5,609",5.30%,"7,952",7.60%,"4,828",4.60%,"1,763",1.70%
2018,Oakland,"429,114","25,179",5.90%,"20,453",4.80%,"23,758",5.50%,"20,822",4.90%,"20,621",4.80%,"89,252",20.80%,"69,083",16.10%,"54,688",12.70%,"24,758",5.80%,"22,395",5.20%,"35,131",8.20%,"16,959",4.00%,"6,015",1.40%
2018,Oceanside,"176,090","9,860",5.60%,"9,276",5.30%,"11,169",6.30%,"9,761",5.50%,"10,844",6.20%,"27,181",15.40%,"23,500",13.30%,"22,459",12.80%,"12,009",6.80%,"9,966",5.70%,"17,504",9.90%,"9,364",5.30%,"3,197",1.80%
2018,Ontario,"181,119","11,437",6.30%,"12,551",6.90%,"13,011",7.20%,"12,499",6.90%,"16,408",9.10%,"31,723",17.50%,"26,683",14.70%,"21,969",12.10%,"10,766",5.90%,"7,497",4.10%,"10,283",5.70%,"4,775",2.60%,"1,517",0.80%
2018,Orange,"139,502","6,905",4.90%,"7,756",5.60%,"8,352",6.00%,"10,090",7.20%,"13,102",9.40%,"23,832",17.10%,"16,128",11.60%,"17,680",12.70%,"9,738",7.00%,"9,275",6.60%,"9,746",7.00%,"4,814",3.50%,"2,084",1.50%
2018,Oxnard,"209,886","13,003",6.20%,"15,706",7.50%,"16,940",8.10%,"14,954",7.10%,"15,057",7.20%,"34,474",16.40%,"30,259",14.40%,"25,578",12.20%,"13,074",6.20%,"10,510",5.00%,"11,205",5.30%,"6,190",2.90%,"2,936",1.40%
2018,Palmdale,"156,661","9,932",6.30%,"11,799",7.50%,"15,347",9.80%,"13,488",8.60%,"12,226",7.80%,"17,844",11.40%,"19,992",12.80%,"18,945",12.10%,"10,798",6.90%,"8,911",5.70%,"10,828",6.90%,"4,984",3.20%,"1,567",1.00%
2018,Palo Alto,"66,655","2,371",3.60%,"3,245",4.90%,"5,035",7.60%,"4,014",6.00%,"3,733",5.60%,"8,022",12.00%,"9,108",13.70%,"9,185",13.80%,"4,202",6.30%,"4,635",7.00%,"5,670",8.50%,"5,297",7.90%,"2,138",3.20%
2018,Pasadena,"141,374","8,351",5.90%,"6,599",4.70%,"8,398",5.90%,"7,453",5.30%,"7,573",5.40%,"23,521",16.60%,"21,091",14.90%,"17,984",12.70%,"8,995",6.40%,"7,663",5.40%,"11,945",8.40%,"7,856",5.60%,"3,945",2.80%
2018,Perris,"79,139","6,886",8.70%,"6,199",7.80%,"8,522",10.80%,"6,500",8.20%,"7,011",8.90%,"11,373",14.40%,"11,379",14.40%,"9,511",12.00%,"3,902",4.90%,"3,247",4.10%,"3,478",4.40%,936,1.20%,195,0.20%
2018,Pittsburg,"72,443","5,088",7.00%,"5,884",8.10%,"5,479",7.60%,"4,002",5.50%,"6,077",8.40%,"10,776",14.90%,"11,664",16.10%,"7,843",10.80%,"4,335",6.00%,"4,269",5.90%,"4,098",5.70%,"2,459",3.40%,469,0.60%
2018,Pleasanton,"82,377","3,617",4.40%,"6,462",7.80%,"7,132",8.70%,"5,669",6.90%,"2,584",3.10%,"8,974",10.90%,"11,962",14.50%,"13,384",16.20%,"5,427",6.60%,"4,732",5.70%,"7,209",8.80%,"3,999",4.90%,"1,226",1.50%
2018,Pomona,"152,348","11,645",7.60%,"9,093",6.00%,"11,938",7.80%,"13,274",8.70%,"15,115",9.90%,"21,127",13.90%,"20,101",13.20%,"19,408",12.70%,"6,004",3.90%,"7,662",5.00%,"9,367",6.10%,"5,311",3.50%,"2,303",1.50%
2018,Rancho Cordova,"74,590","5,306",7.10%,"5,188",7.00%,"4,259",5.70%,"3,843",5.20%,"3,928",5.30%,"10,425",14.00%,"10,785",14.50%,"8,767",11.80%,"5,526",7.40%,"4,566",6.10%,"6,801",9.10%,"4,014",5.40%,"1,182",1.60%
2018,Rancho Cucamonga,"177,742","12,427",7.00%,"9,654",5.40%,"13,303",7.50%,"11,359",6.40%,"10,363",5.80%,"29,047",16.30%,"22,052",12.40%,"24,123",13.60%,"12,910",7.30%,"10,131",5.70%,"14,115",7.90%,"6,352",3.60%,"1,906",1.10%
2018,Redding,"91,777","4,738",5.20%,"6,556",7.10%,"4,665",5.10%,"5,282",5.80%,"6,163",6.70%,"13,437",14.60%,"11,319",12.30%,"11,264",12.30%,"5,914",6.40%,"5,715",6.20%,"9,404",10.20%,"4,811",5.20%,"2,509",2.70%
2018,Redlands,"71,595","3,901",5.40%,"3,406",4.80%,"4,565",6.40%,"5,773",8.10%,"4,443",6.20%,"10,787",15.10%,"9,134",12.80%,"7,731",10.80%,"4,478",6.30%,"5,617",7.80%,"6,939",9.70%,"3,007",4.20%,"1,814",2.50%
2018,Redondo Beach,"67,396","3,700",5.50%,"5,189",7.70%,"4,014",6.00%,"3,653",5.40%,"1,964",2.90%,"8,046",11.90%,"11,324",16.80%,"11,353",16.80%,"5,483",8.10%,"3,611",5.40%,"5,861",8.70%,"2,375",3.50%,823,1.20%
2018,Redwood City,"86,186","4,690",5.40%,"4,210",4.90%,"5,797",6.70%,"4,591",5.30%,"5,775",6.70%,"13,214",15.30%,"14,667",17.00%,"11,620",13.50%,"4,834",5.60%,"4,325",5.00%,"7,989",9.30%,"2,554",3.00%,"1,920",2.20%
2018,Rialto,"103,446","7,902",7.60%,"7,910",7.60%,"7,499",7.20%,"8,293",8.00%,"10,434",10.10%,"14,429",13.90%,"12,281",11.90%,"10,693",10.30%,"5,450",5.30%,"5,763",5.60%,"7,951",7.70%,"3,924",3.80%,917,0.90%
2018,Richmond,"110,175","6,988",6.30%,"6,878",6.20%,"6,017",5.50%,"6,788",6.20%,"7,313",6.60%,"21,541",19.60%,"13,168",12.00%,"14,131",12.80%,"5,769",5.20%,"6,522",5.90%,"9,774",8.90%,"3,215",2.90%,"2,071",1.90%
2018,Riverside,"330,080","21,644",6.60%,"19,799",6.00%,"22,997",7.00%,"29,343",8.90%,"32,350",9.80%,"58,555",17.70%,"40,345",12.20%,"36,750",11.10%,"18,310",5.50%,"15,392",4.70%,"20,166",6.10%,"9,890",3.00%,"4,539",1.40%
2018,Rocklin,"67,231","3,879",5.80%,"4,925",7.30%,"5,482",8.20%,"6,369",9.50%,"4,930",7.30%,"9,189",13.70%,"8,343",12.40%,"9,299",13.80%,"3,707",5.50%,"3,392",5.00%,"5,043",7.50%,"2,059",3.10%,614,0.90%
2018,Roseville,"139,110","7,693",5.50%,"8,405",6.00%,"10,469",7.50%,"8,968",6.40%,"9,347",6.70%,"14,909",10.70%,"20,790",14.90%,"19,441",14.00%,"7,931",5.70%,"7,582",5.50%,"12,957",9.30%,"7,240",5.20%,"3,378",2.40%
2018,Sacramento,"508,517","33,445",6.60%,"32,719",6.40%,"33,937",6.70%,"30,567",6.00%,"32,734",6.40%,"96,884",19.10%,"69,344",13.60%,"59,190",11.60%,"24,752",4.90%,"27,335",5.40%,"40,252",7.90%,"18,301",3.60%,"9,057",1.80%
2018,Salinas,"156,275","12,582",8.10%,"13,547",8.70%,"14,722",9.40%,"12,480",8.00%,"11,488",7.40%,"24,838",15.90%,"21,869",14.00%,"17,813",11.40%,"7,146",4.60%,"5,368",3.40%,"8,955",5.70%,"3,232",2.10%,"2,235",1.40%
2018,San Bernardino,"215,929","16,288",7.50%,"16,071",7.40%,"21,497",10.00%,"17,854",8.30%,"16,950",7.80%,"34,076",15.80%,"26,965",12.50%,"25,525",11.80%,"12,538",5.80%,"8,633",4.00%,"12,616",5.80%,"4,835",2.20%,"2,081",1.00%
2018,San Buenaventura (Ventura),"111,120","6,137",5.50%,"6,666",6.00%,"4,966",4.50%,"7,987",7.20%,"6,230",5.60%,"14,845",13.40%,"14,718",13.20%,"13,472",12.10%,"8,056",7.20%,"8,585",7.70%,"11,570",10.40%,"5,277",4.70%,"2,611",2.30%
2018,San Clemente,"64,850","3,412",5.30%,"3,058",4.70%,"4,416",6.80%,"4,916",7.60%,"2,556",3.90%,"6,332",9.80%,"8,186",12.60%,"9,832",15.20%,"5,050",7.80%,"5,348",8.20%,"6,473",10.00%,"3,908",6.00%,"1,363",2.10%
2018,San Diego,"1,425,999","86,485",6.10%,"78,863",5.50%,"76,554",5.40%,"82,756",5.80%,"111,847",7.80%,"266,772",18.70%,"196,929",13.80%,"176,988",12.40%,"82,052",5.80%,"77,704",5.40%,"112,781",7.90%,"53,957",3.80%,"22,311",1.60%
2018,San Francisco,"883,305","39,618",4.50%,"29,690",3.40%,"32,128",3.60%,"32,825",3.70%,"46,479",5.30%,"207,779",23.50%,"139,659",15.80%,"115,224",13.00%,"48,637",5.50%,"53,138",6.00%,"76,622",8.70%,"38,664",4.40%,"22,842",2.60%
2018,San Jose,"1,030,119","62,264",6.00%,"60,011",5.80%,"66,250",6.40%,"61,682",6.00%,"67,253",6.50%,"161,696",15.70%,"153,900",14.90%,"141,676",13.80%,"63,806",6.20%,"57,528",5.60%,"77,137",7.50%,"39,957",3.90%,"16,959",1.60%
2018,San Leandro,"89,683","4,172",4.70%,"4,779",5.30%,"4,707",5.20%,"4,381",4.90%,"6,724",7.50%,"12,527",14.00%,"11,746",13.10%,"12,094",13.50%,"8,325",9.30%,"6,816",7.60%,"7,102",7.90%,"3,788",4.20%,"2,522",2.80%
2018,San Marcos,"96,834","7,342",7.60%,"5,906",6.10%,"6,227",6.40%,"8,791",9.10%,"7,691",7.90%,"13,754",14.20%,"13,021",13.40%,"11,641",12.00%,"5,863",6.10%,"4,952",5.10%,"5,733",5.90%,"3,913",4.00%,"2,000",2.10%
2018,San Mateo,"105,016","7,147",6.80%,"6,054",5.80%,"5,533",5.30%,"3,724",3.50%,"4,539",4.30%,"17,927",17.10%,"16,945",16.10%,"12,728",12.10%,"6,183",5.90%,"6,441",6.10%,"8,455",8.10%,"6,009",5.70%,"3,331",3.20%
2018,San Ramon,"75,832","3,485",4.60%,"4,821",6.40%,"7,336",9.70%,"6,511",8.60%,"3,105",4.10%,"5,278",7.00%,"13,344",17.60%,"15,017",19.80%,"4,891",6.40%,"3,720",4.90%,"4,770",6.30%,"2,730",3.60%,824,1.10%
2018,Santa Ana,"332,727","24,327",7.30%,"22,025",6.60%,"25,229",7.60%,"22,359",6.70%,"27,175",8.20%,"60,337",18.10%,"44,647",13.40%,"42,407",12.70%,"17,897",5.40%,"14,018",4.20%,"19,343",5.80%,"8,316",2.50%,"4,647",1.40%
2018,Santa Barbara,"91,330","5,964",6.50%,"3,321",3.60%,"3,975",4.40%,"5,865",6.40%,"8,912",9.80%,"13,464",14.70%,"10,554",11.60%,"10,642",11.70%,"5,800",6.40%,"6,193",6.80%,"10,012",11.00%,"3,948",4.30%,"2,680",2.90%
2018,Santa Clara,"129,489","8,879",6.90%,"6,457",5.00%,"6,433",5.00%,"9,314",7.20%,"8,670",6.70%,"27,187",21.00%,"18,274",14.10%,"14,449",11.20%,"6,700",5.20%,"6,707",5.20%,"9,914",7.70%,"4,595",3.50%,"1,910",1.50%
2018,Santa Clarita,"210,085","15,700",7.50%,"12,756",6.10%,"16,069",7.60%,"13,427",6.40%,"12,084",5.80%,"25,806",12.30%,"27,510",13.10%,"31,302",14.90%,"14,953",7.10%,"13,894",6.60%,"16,804",8.00%,"6,780",3.20%,"3,000",1.40%
2018,Santa Cruz,"64,729","2,369",3.70%,"2,342",3.60%,"1,927",3.00%,"11,419",17.60%,"12,778",19.70%,"6,813",10.50%,"6,484",10.00%,"6,745",10.40%,"2,598",4.00%,"2,826",4.40%,"5,878",9.10%,"1,972",3.00%,578,0.90%
2018,Santa Maria,"107,424","10,062",9.40%,"9,451",8.80%,"10,865",10.10%,"8,710",8.10%,"9,359",8.70%,"15,499",14.40%,"14,233",13.20%,"11,787",11.00%,"4,024",3.70%,"3,856",3.60%,"5,236",4.90%,"3,114",2.90%,"1,228",1.10%
2018,Santa Monica,"91,417","5,733",6.30%,"3,809",4.20%,"3,709",4.10%,"3,359",3.70%,"3,081",3.40%,"19,861",21.70%,"13,908",15.20%,"11,555",12.60%,"5,357",5.90%,"5,350",5.90%,"8,748",9.60%,"3,253",3.60%,"3,694",4.00%
2018,Santa Rosa,"177,587","10,027",5.60%,"9,542",5.40%,"11,737",6.60%,"10,873",6.10%,"9,456",5.30%,"27,290",15.40%,"23,782",13.40%,"22,538",12.70%,"11,059",6.20%,"10,284",5.80%,"17,404",9.80%,"9,733",5.50%,"3,862",2.20%
2018,Simi Valley,"125,844","7,393",5.90%,"6,292",5.00%,"7,355",5.80%,"7,457",5.90%,"8,429",6.70%,"16,014",12.70%,"15,209",12.10%,"18,225",14.50%,"9,933",7.90%,"7,875",6.30%,"13,102",10.40%,"5,982",4.80%,"2,578",2.00%
2018,South Gate,"94,439","7,144",7.60%,"7,301",7.70%,"8,273",8.80%,"6,987",7.40%,"8,005",8.50%,"14,447",15.30%,"14,002",14.80%,"10,415",11.00%,"4,816",5.10%,"4,149",4.40%,"5,797",6.10%,"2,304",2.40%,799,0.80%
2018,South San Francisco,"67,736","3,481",5.10%,"3,643",5.40%,"2,669",3.90%,"4,513",6.70%,"4,684",6.90%,"9,287",13.70%,"8,786",13.00%,"8,815",13.00%,"3,923",5.80%,"5,405",8.00%,"6,878",10.20%,"4,145",6.10%,"1,507",2.20%
2018,South Whittier,"65,577","4,117",6.30%,"3,800",5.80%,"5,604",8.50%,"4,796",7.30%,"5,528",8.40%,"10,473",16.00%,"6,964",10.60%,"8,925",13.60%,"4,305",6.60%,"3,328",5.10%,"4,153",6.30%,"2,718",4.10%,866,1.30%
2018,Stockton,"311,189","21,485",6.90%,"24,948",8.00%,"25,417",8.20%,"26,065",8.40%,"22,379",7.20%,"45,004",14.50%,"40,697",13.10%,"37,218",12.00%,"14,626",4.70%,"15,176",4.90%,"22,266",7.20%,"12,245",3.90%,"3,663",1.20%
2018,Sunnyvale,"153,175","10,610",6.90%,"7,397",4.80%,"9,026",5.90%,"4,548",3.00%,"7,158",4.70%,"37,294",24.30%,"22,158",14.50%,"19,435",12.70%,"9,188",6.00%,"7,918",5.20%,"9,366",6.10%,"5,817",3.80%,"3,260",2.10%
2018,Temecula,"114,749","6,530",5.70%,"11,930",10.40%,"11,333",9.90%,"7,649",6.70%,"7,357",6.40%,"12,036",10.50%,"17,655",15.40%,"14,724",12.80%,"7,387",6.40%,"6,492",5.70%,"7,407",6.50%,"2,812",2.50%,"1,437",1.30%
2018,Thousand Oaks,"127,720","7,197",5.60%,"7,825",6.10%,"8,190",6.40%,"6,571",5.10%,"8,469",6.60%,"11,623",9.10%,"15,442",12.10%,"19,636",15.40%,"11,191",8.80%,"8,073",6.30%,"12,444",9.70%,"6,609",5.20%,"4,450",3.50%
2018,Torrance,"145,181","9,159",6.30%,"7,793",5.40%,"8,022",5.50%,"7,903",5.40%,"6,274",4.30%,"19,357",13.30%,"17,787",12.30%,"19,608",13.50%,"11,700",8.10%,"11,625",8.00%,"14,104",9.70%,"6,871",4.70%,"4,978",3.40%
2018,Tracy,"91,803","5,957",6.50%,"5,556",6.10%,"8,628",9.40%,"7,942",8.70%,"6,915",7.50%,"12,091",13.20%,"14,337",15.60%,"12,421",13.50%,"4,715",5.10%,"4,999",5.40%,"5,590",6.10%,"1,814",2.00%,838,0.90%
2018,Turlock,"73,490","5,366",7.30%,"5,500",7.50%,"6,262",8.50%,"5,426",7.40%,"5,007",6.80%,"10,561",14.40%,"11,716",15.90%,"8,726",11.90%,"2,533",3.40%,"2,750",3.70%,"5,721",7.80%,"3,098",4.20%,824,1.10%
2018,Tustin,"79,787","6,369",8.00%,"2,812",3.50%,"7,658",9.60%,"5,786",7.30%,"5,825",7.30%,"11,922",14.90%,"10,057",12.60%,"9,935",12.50%,"6,901",8.60%,"4,769",6.00%,"3,762",4.70%,"2,672",3.30%,"1,319",1.70%
2018,Union City,"74,568","4,156",5.60%,"3,925",5.30%,"2,908",3.90%,"3,505",4.70%,"5,582",7.50%,"12,491",16.80%,"11,544",15.50%,"8,667",11.60%,"5,112",6.90%,"4,987",6.70%,"6,850",9.20%,"2,966",4.00%,"1,875",2.50%
2018,Upland,"77,002","5,336",6.90%,"4,145",5.40%,"5,105",6.60%,"4,934",6.40%,"6,266",8.10%,"11,784",15.30%,"9,766",12.70%,"9,047",11.70%,"4,470",5.80%,"4,627",6.00%,"5,692",7.40%,"4,462",5.80%,"1,368",1.80%
2018,Vacaville,"100,147","5,327",5.30%,"6,798",6.80%,"7,525",7.50%,"6,196",6.20%,"5,400",5.40%,"16,593",16.60%,"14,225",14.20%,"11,429",11.40%,"6,155",6.10%,"5,668",5.70%,"8,898",8.90%,"3,868",3.90%,"2,065",2.10%
2018,Vallejo,"121,915","5,993",4.90%,"6,468",5.30%,"7,542",6.20%,"7,811",6.40%,"7,873",6.50%,"16,627",13.60%,"15,874",13.00%,"15,127",12.40%,"9,097",7.50%,"9,728",8.00%,"11,965",9.80%,"6,000",4.90%,"1,810",1.50%
2018,Victorville,"122,305","12,187",10.00%,"12,983",10.60%,"10,581",8.70%,"8,425",6.90%,"7,386",6.00%,"20,092",16.40%,"14,678",12.00%,"15,921",13.00%,"5,304",4.30%,"4,925",4.00%,"5,923",4.80%,"3,006",2.50%,894,0.70%
2018,Visalia,"133,783","11,465",8.60%,"13,553",10.10%,"12,289",9.20%,"9,033",6.80%,"6,375",4.80%,"21,457",16.00%,"16,940",12.70%,"13,967",10.40%,"6,077",4.50%,"6,730",5.00%,"9,549",7.10%,"4,462",3.30%,"1,886",1.40%
2018,Vista,"101,227","7,823",7.70%,"4,961",4.90%,"7,196",7.10%,"7,100",7.00%,"7,467",7.40%,"17,961",17.70%,"12,380",12.20%,"13,380",13.20%,"7,179",7.10%,"5,836",5.80%,"5,680",5.60%,"3,016",3.00%,"1,248",1.20%
2018,Walnut Creek,"69,814","2,587",3.70%,"2,260",3.20%,"2,708",3.90%,"2,306",3.30%,"1,877",2.70%,"10,075",14.40%,"8,901",12.70%,"7,859",11.30%,"3,656",5.20%,"5,362",7.70%,"10,380",14.90%,"8,219",11.80%,"3,624",5.20%
2018,West Covina,"106,314","5,203",4.90%,"7,226",6.80%,"7,416",7.00%,"5,405",5.10%,"8,210",7.70%,"13,938",13.10%,"13,218",12.40%,"13,175",12.40%,"7,439",7.00%,"7,459",7.00%,"9,834",9.20%,"5,308",5.00%,"2,483",2.30%
2018,Westminster,"90,931","4,591",5.00%,"5,843",6.40%,"6,291",6.90%,"5,079",5.60%,"3,807",4.20%,"10,927",12.00%,"12,264",13.50%,"13,785",15.20%,"6,096",6.70%,"4,597",5.10%,"9,427",10.40%,"6,535",7.20%,"1,689",1.90%
2018,Whittier,"86,060","5,021",5.80%,"3,422",4.00%,"5,786",6.70%,"5,501",6.40%,"5,175",6.00%,"14,317",16.60%,"12,062",14.00%,"11,604",13.50%,"6,066",7.00%,"4,361",5.10%,"6,654",7.70%,"3,782",4.40%,"2,309",2.70%
2018,Yorba Linda,"67,804","4,377",6.50%,"4,411",6.50%,"4,799",7.10%,"4,079",6.00%,"2,020",3.00%,"7,181",10.60%,"9,141",13.50%,"9,016",13.30%,"3,872",5.70%,"4,758",7.00%,"9,171",13.50%,"3,358",5.00%,"1,621",2.40%
2018,Yuba City,"66,988","5,244",7.80%,"5,350",8.00%,"4,089",6.10%,"4,476",6.70%,"3,522",5.30%,"10,079",15.00%,"8,367",12.50%,"7,325",10.90%,"3,524",5.30%,"4,008",6.00%,"5,659",8.40%,"3,558",5.30%,"1,787",2.70%
2019,Alameda,"77,630","5,500",7.10%,"3,982",5.10%,"4,005",5.20%,"3,835",4.90%,"3,943",5.10%,"11,795",15.20%,"12,262",15.80%,"9,363",12.10%,"4,176",5.40%,"5,679",7.30%,"8,635",11.10%,"2,934",3.80%,"1,521",2.00%
2019,Alhambra,"83,732","4,306",5.10%,"4,406",5.30%,"3,195",3.80%,"3,532",4.20%,"6,265",7.50%,"13,078",15.60%,"10,344",12.40%,"11,931",14.20%,"5,317",6.40%,"5,815",6.90%,"9,311",11.10%,"4,319",5.20%,"1,913",2.30%
2019,Anaheim,"350,351","21,537",6.10%,"22,910",6.50%,"19,986",5.70%,"20,850",6.00%,"28,744",8.20%,"59,968",17.10%,"46,117",13.20%,"46,946",13.40%,"23,143",6.60%,"18,867",5.40%,"23,270",6.60%,"12,414",3.50%,"5,599",1.60%
2019,Antioch,"111,506","3,620",3.20%,"5,516",4.90%,"9,442",8.50%,"8,098",7.30%,"7,093",6.40%,"17,281",15.50%,"12,254",11.00%,"14,470",13.00%,"9,362",8.40%,"7,409",6.60%,"10,538",9.50%,"3,101",2.80%,"3,322",3.00%
2019,Apple Valley,"73,464","6,321",8.60%,"4,721",6.40%,"4,792",6.50%,"5,420",7.40%,"5,124",7.00%,"9,469",12.90%,"7,658",10.40%,"6,713",9.10%,"6,109",8.30%,"4,570",6.20%,"7,682",10.50%,"3,492",4.80%,"1,393",1.90%
2019,Arden-Arcade,"108,227","7,321",6.80%,"8,511",7.90%,"5,463",5.00%,"6,316",5.80%,"6,322",5.80%,"18,435",17.00%,"13,360",12.30%,"11,318",10.50%,"6,513",6.00%,"7,563",7.00%,"10,319",9.50%,"4,152",3.80%,"2,634",2.40%
2019,Bakersfield,"384,159","29,605",7.70%,"30,665",8.00%,"35,230",9.20%,"29,545",7.70%,"26,493",6.90%,"62,416",16.20%,"49,603",12.90%,"43,140",11.20%,"17,569",4.60%,"19,576",5.10%,"24,635",6.40%,"11,262",2.90%,"4,420",1.20%
2019,Baldwin Park,"75,240","5,878",7.80%,"4,766",6.30%,"4,380",5.80%,"4,022",5.30%,"5,967",7.90%,"11,023",14.70%,"10,078",13.40%,"9,803",13.00%,"4,699",6.20%,"4,810",6.40%,"5,519",7.30%,"3,006",4.00%,"1,289",1.70%
2019,Bellflower,"76,445","3,111",4.10%,"3,911",5.10%,"5,827",7.60%,"6,046",7.90%,"5,002",6.50%,"11,671",15.30%,"10,571",13.80%,"9,570",12.50%,"4,919",6.40%,"5,652",7.40%,"6,257",8.20%,"2,613",3.40%,"1,295",1.70%
2019,Berkeley,"121,353","4,241",3.50%,"3,064",2.50%,"3,847",3.20%,"14,101",11.60%,"19,986",16.50%,"22,360",18.40%,"12,133",10.00%,"11,486",9.50%,"5,280",4.40%,"5,984",4.90%,"12,858",10.60%,"4,497",3.70%,"1,516",1.20%
2019,Buena Park,"81,783","4,776",5.80%,"2,714",3.30%,"4,944",6.00%,"3,344",4.10%,"5,334",6.50%,"12,851",15.70%,"11,841",14.50%,"9,655",11.80%,"5,484",6.70%,"6,392",7.80%,"8,298",10.10%,"3,808",4.70%,"2,342",2.90%
2019,Burbank,"102,508","4,708",4.60%,"4,589",4.50%,"5,822",5.70%,"4,296",4.20%,"4,921",4.80%,"18,962",18.50%,"12,722",12.40%,"13,408",13.10%,"7,555",7.40%,"6,876",6.70%,"10,694",10.40%,"5,202",5.10%,"2,753",2.70%
2019,Camarillo,"69,887","2,899",4.10%,"3,475",5.00%,"4,184",6.00%,"4,474",6.40%,"4,324",6.20%,"8,044",11.50%,"8,557",12.20%,"8,898",12.70%,"5,350",7.70%,"4,359",6.20%,"8,786",12.60%,"4,372",6.30%,"2,165",3.10%
2019,Carlsbad,"115,386","4,555",3.90%,"6,939",6.00%,"6,922",6.00%,"8,392",7.30%,"4,552",3.90%,"12,196",10.60%,"14,811",12.80%,"18,142",15.70%,"9,730",8.40%,"7,755",6.70%,"11,999",10.40%,"6,462",5.60%,"2,931",2.50%
2019,Carmichael,"66,800","3,861",5.80%,"3,407",5.10%,"4,500",6.70%,"4,012",6.00%,"2,546",3.80%,"10,291",15.40%,"8,817",13.20%,"7,333",11.00%,"4,770",7.10%,"4,026",6.00%,"6,925",10.40%,"4,512",6.80%,"1,800",2.70%
2019,Carson,"91,407","3,742",4.10%,"3,211",3.50%,"4,458",4.90%,"5,022",5.50%,"8,186",9.00%,"14,977",16.40%,"7,136",7.80%,"12,625",13.80%,"7,563",8.30%,"7,916",8.70%,"10,099",11.00%,"4,432",4.80%,"2,040",2.20%
2019,Chico,"103,315","6,331",6.10%,"5,275",5.10%,"5,406",5.20%,"10,260",9.90%,"15,303",14.80%,"15,232",14.70%,"11,412",11.00%,"9,917",9.60%,"4,650",4.50%,"5,058",4.90%,"7,879",7.60%,"4,820",4.70%,"1,772",1.70%
2019,Chino,"94,352","5,575",5.90%,"4,206",4.50%,"4,399",4.70%,"4,290",4.50%,"6,881",7.30%,"16,764",17.80%,"14,421",15.30%,"13,635",14.50%,"6,219",6.60%,"6,156",6.50%,"7,372",7.80%,"3,062",3.20%,"1,372",1.50%
2019,Chino Hills,"83,843","4,890",5.80%,"3,487",4.20%,"5,849",7.00%,"5,326",6.40%,"5,484",6.50%,"9,856",11.80%,"12,232",14.60%,"12,530",14.90%,"6,461",7.70%,"6,124",7.30%,"7,202",8.60%,"2,761",3.30%,"1,641",2.00%
2019,Chula Vista,"274,485","15,349",5.60%,"21,809",7.90%,"17,483",6.40%,"18,885",6.90%,"17,437",6.40%,"39,729",14.50%,"40,463",14.70%,"40,070",14.60%,"15,587",5.70%,"14,067",5.10%,"19,744",7.20%,"9,351",3.40%,"4,511",1.60%
2019,Citrus Heights,"87,792","3,761",4.30%,"3,756",4.30%,"5,430",6.20%,"4,529",5.20%,"5,231",6.00%,"15,691",17.90%,"10,321",11.80%,"8,732",9.90%,"6,734",7.70%,"7,568",8.60%,"8,970",10.20%,"5,178",5.90%,"1,891",2.20%
2019,Clovis,"114,582","8,137",7.10%,"9,664",8.40%,"11,128",9.70%,"8,215",7.20%,"3,861",3.40%,"15,032",13.10%,"15,891",13.90%,"13,122",11.50%,"7,546",6.60%,"6,610",5.80%,"8,957",7.80%,"4,566",4.00%,"1,853",1.60%
2019,Compton,"95,601","6,691",7.00%,"6,824",7.10%,"8,653",9.10%,"7,277",7.60%,"6,049",6.30%,"14,214",14.90%,"12,927",13.50%,"11,425",12.00%,"6,230",6.50%,"4,282",4.50%,"6,757",7.10%,"2,924",3.10%,"1,348",1.40%
2019,Concord,"129,320","9,701",7.50%,"7,426",5.70%,"5,656",4.40%,"7,426",5.70%,"8,567",6.60%,"21,833",16.90%,"15,567",12.00%,"16,777",13.00%,"10,482",8.10%,"7,466",5.80%,"11,169",8.60%,"5,311",4.10%,"1,939",1.50%
2019,Corona,"169,854","10,291",6.10%,"11,912",7.00%,"11,900",7.00%,"11,726",6.90%,"11,059",6.50%,"27,093",16.00%,"26,115",15.40%,"21,423",12.60%,"13,741",8.10%,"9,144",5.40%,"9,694",5.70%,"4,215",2.50%,"1,541",0.90%
2019,Costa Mesa,"113,011","9,792",8.70%,"5,548",4.90%,"5,935",5.30%,"6,326",5.60%,"6,214",5.50%,"22,806",20.20%,"17,461",15.50%,"14,892",13.20%,"6,425",5.70%,"3,446",3.00%,"8,911",7.90%,"3,180",2.80%,"2,075",1.80%
